Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Shop location
maida-maxi-dress-black,Maida Maxi Dress Black,Size,US 6,Color,Black,,,124039-1185110,,,900
maida-maxi-dress-black,Maida Maxi Dress Black,Size,US 8,Color,Black,,,124039-1185111,,,900
maida-maxi-dress-black,Maida Maxi Dress Black,Size,US 10,Color,Black,,,124039-1185112,,,900
maida-maxi-dress-black,Maida Maxi Dress Black,Size,US 12,Color,Black,,,124039-1185113,,,900
maida-maxi-dress-light-brown,Maida Maxi Dress Light Brown,Size,US 0,Color,Light Brown,,,130778-1225368,,,900
maida-maxi-dress-light-brown,Maida Maxi Dress Light Brown,Size,US 2,Color,Light Brown,,,130778-1225369,,,900
maida-maxi-dress-light-brown,Maida Maxi Dress Light Brown,Size,US 4,Color,Light Brown,,,130778-1225370,,,900
maida-maxi-dress-light-brown,Maida Maxi Dress Light Brown,Size,US 6,Color,Light Brown,,,130778-1225371,,,900
maida-maxi-dress-light-brown,Maida Maxi Dress Light Brown,Size,US 8,Color,Light Brown,,,130778-1225372,,,900
maida-maxi-dress-light-brown,Maida Maxi Dress Light Brown,Size,US 10,Color,Light Brown,,,130778-1225373,,,900
maida-maxi-dress-light-brown,Maida Maxi Dress Light Brown,Size,US 12,Color,Light Brown,,,130778-1225374,,,900
maida-maxi-dress-white,Maida Long Sleeve Maxi Dress White,Size,US 0,Color,White,,,126032-1196668,,,900
maida-maxi-dress-white,Maida Long Sleeve Maxi Dress White,Size,US 2,Color,White,,,126032-1196669,,,900
maida-maxi-dress-white,Maida Long Sleeve Maxi Dress White,Size,US 4,Color,White,,,126032-1196670,,,900
maida-maxi-dress-white,Maida Long Sleeve Maxi Dress White,Size,US 6,Color,White,,,126032-1196671,,,900
maida-maxi-dress-white,Maida Long Sleeve Maxi Dress White,Size,US 8,Color,White,,,126032-1196672,,,900
maida-maxi-dress-white,Maida Long Sleeve Maxi Dress White,Size,US 10,Color,White,,,126032-1196673,,,900
maida-maxi-dress-white,Maida Long Sleeve Maxi Dress White,Size,US 12,Color,White,,,126032-1196674,,,900
maija-beaded-mini-dress-purple,Maija Beaded Mini Dress Purple,Size,US 0,Color,Purple,,,145702-1315116,,,900
maija-beaded-mini-dress-purple,Maija Beaded Mini Dress Purple,Size,US 2,Color,Purple,,,145702-1315117,,,900
maija-beaded-mini-dress-purple,Maija Beaded Mini Dress Purple,Size,US 4,Color,Purple,,,145702-1315118,,,900
maija-beaded-mini-dress-purple,Maija Beaded Mini Dress Purple,Size,US 6,Color,Purple,,,145702-1315119,,,900
maija-beaded-mini-dress-purple,Maija Beaded Mini Dress Purple,Size,US 8,Color,Purple,,,145702-1315120,,,900
maija-beaded-mini-dress-purple,Maija Beaded Mini Dress Purple,Size,US 10,Color,Purple,,,145702-1315121,,,900
maija-beaded-mini-dress-purple,Maija Beaded Mini Dress Purple,Size,US 12,Color,Purple,,,145702-1315122,,,900
main-character-strapless-mini-dress-white,Main Character Strapless Mini Dress White,Size,US 0,Color,White,,,140645-1284062,,,900
main-character-strapless-mini-dress-white,Main Character Strapless Mini Dress White,Size,US 2,Color,White,,,140645-1284063,,,900
main-character-strapless-mini-dress-white,Main Character Strapless Mini Dress White,Size,US 4,Color,White,,,140645-1284064,,,900
main-character-strapless-mini-dress-white,Main Character Strapless Mini Dress White,Size,US 6,Color,White,,,140645-1284065,,,900
main-character-strapless-mini-dress-white,Main Character Strapless Mini Dress White,Size,US 8,Color,White,,,140645-1284066,,,900
main-character-strapless-mini-dress-white,Main Character Strapless Mini Dress White,Size,US 10,Color,White,,,140645-1284067,,,900
main-character-strapless-mini-dress-white,Main Character Strapless Mini Dress White,Size,US 12,Color,White,,,140645-1284068,,,900
maisone-broderie-maxi-dress-lemon,Maisone Broderie Maxi Dress Lemon,Size,US 0,Color,Lemon,,,152788-1358822,,,900
maisone-broderie-maxi-dress-lemon,Maisone Broderie Maxi Dress Lemon,Size,US 2,Color,Lemon,,,152788-1358823,,,900
maisone-broderie-maxi-dress-lemon,Maisone Broderie Maxi Dress Lemon,Size,US 4,Color,Lemon,,,152788-1358824,,,900
maisone-broderie-maxi-dress-lemon,Maisone Broderie Maxi Dress Lemon,Size,US 6,Color,Lemon,,,152788-1358825,,,900
maisone-broderie-maxi-dress-lemon,Maisone Broderie Maxi Dress Lemon,Size,US 8,Color,Lemon,,,152788-1358826,,,900
maisone-broderie-maxi-dress-lemon,Maisone Broderie Maxi Dress Lemon,Size,US 10,Color,Lemon,,,152788-1358827,,,900
maisone-broderie-maxi-dress-lemon,Maisone Broderie Maxi Dress Lemon,Size,US 12,Color,Lemon,,,152788-1358828,,,900
maisone-broderie-maxi-dress-white,Maisone Broderie Maxi Dress White,Size,US 0,Color,White,,,144805-1309442,,,900
maisone-broderie-maxi-dress-white,Maisone Broderie Maxi Dress White,Size,US 2,Color,White,,,144805-1309443,,,900
maisone-broderie-maxi-dress-white,Maisone Broderie Maxi Dress White,Size,US 4,Color,White,,,144805-1309444,,,900
maisone-broderie-maxi-dress-white,Maisone Broderie Maxi Dress White,Size,US 6,Color,White,,,144805-1309445,,,900
maisone-broderie-maxi-dress-white,Maisone Broderie Maxi Dress White,Size,US 8,Color,White,,,144805-1309446,,,900
maisone-broderie-maxi-dress-white,Maisone Broderie Maxi Dress White,Size,US 10,Color,White,,,144805-1309447,,,900
maisone-broderie-maxi-dress-white,Maisone Broderie Maxi Dress White,Size,US 12,Color,White,,,144805-1309448,,,900
maizee-strapless-mini-dress-multi,Maizee Strapless Mini Dress Multi,Size,US 0,Color,Multi,,,148171-1330649,,,900
maizee-strapless-mini-dress-multi,Maizee Strapless Mini Dress Multi,Size,US 2,Color,Multi,,,148171-1330650,,,900
maizee-strapless-mini-dress-multi,Maizee Strapless Mini Dress Multi,Size,US 4,Color,Multi,,,148171-1330651,,,900
maizee-strapless-mini-dress-multi,Maizee Strapless Mini Dress Multi,Size,US 6,Color,Multi,,,148171-1330652,,,900
maizee-strapless-mini-dress-multi,Maizee Strapless Mini Dress Multi,Size,US 8,Color,Multi,,,148171-1330653,,,900
maizee-strapless-mini-dress-multi,Maizee Strapless Mini Dress Multi,Size,US 10,Color,Multi,,,148171-1330654,,,900
maizee-strapless-mini-dress-multi,Maizee Strapless Mini Dress Multi,Size,US 12,Color,Multi,,,148171-1330655,,,900
majorca-strapless-maxi-dress-chocolate,Majorca Strapless Lace Maxi Dress Chocolate,Size,US 0,Color,Chocolate,,,145087-1311292,,,900
majorca-strapless-maxi-dress-chocolate,Majorca Strapless Lace Maxi Dress Chocolate,Size,US 2,Color,Chocolate,,,145087-1311293,,,900
majorca-strapless-maxi-dress-chocolate,Majorca Strapless Lace Maxi Dress Chocolate,Size,US 4,Color,Chocolate,,,145087-1311294,,,900
majorca-strapless-maxi-dress-chocolate,Majorca Strapless Lace Maxi Dress Chocolate,Size,US 6,Color,Chocolate,,,145087-1311295,,,900
majorca-strapless-maxi-dress-chocolate,Majorca Strapless Lace Maxi Dress Chocolate,Size,US 8,Color,Chocolate,,,145087-1311296,,,900
majorca-strapless-maxi-dress-chocolate,Majorca Strapless Lace Maxi Dress Chocolate,Size,US 10,Color,Chocolate,,,145087-1311297,,,900
majorca-strapless-maxi-dress-chocolate,Majorca Strapless Lace Maxi Dress Chocolate,Size,US 12,Color,Chocolate,,,145087-1311298,,,900
makaia-balconette-maxi-dress-brown,Makaia Balconette Maxi Dress Brown,Size,US 0,Color,Brown,,,151029-1347941,,,900
makaia-balconette-maxi-dress-brown,Makaia Balconette Maxi Dress Brown,Size,US 2,Color,Brown,,,151029-1347942,,,900
makaia-balconette-maxi-dress-brown,Makaia Balconette Maxi Dress Brown,Size,US 4,Color,Brown,,,151029-1347943,,,900
makaia-balconette-maxi-dress-brown,Makaia Balconette Maxi Dress Brown,Size,US 6,Color,Brown,,,151029-1347944,,,900
makaia-balconette-maxi-dress-brown,Makaia Balconette Maxi Dress Brown,Size,US 8,Color,Brown,,,151029-1347945,,,900
makaia-balconette-maxi-dress-brown,Makaia Balconette Maxi Dress Brown,Size,US 10,Color,Brown,,,151029-1347946,,,900
makaia-balconette-maxi-dress-brown,Makaia Balconette Maxi Dress Brown,Size,US 12,Color,Brown,,,151029-1347947,,,900
makaia-balconette-maxi-dress-white,Makaia Balconette Maxi Dress White,Size,US 0,Color,White,,,154314-1368486,,,900
makaia-balconette-maxi-dress-white,Makaia Balconette Maxi Dress White,Size,US 2,Color,White,,,154314-1368487,,,900
makaia-balconette-maxi-dress-white,Makaia Balconette Maxi Dress White,Size,US 4,Color,White,,,154314-1368488,,,900
makaia-balconette-maxi-dress-white,Makaia Balconette Maxi Dress White,Size,US 6,Color,White,,,154314-1368489,,,900
makaia-balconette-maxi-dress-white,Makaia Balconette Maxi Dress White,Size,US 8,Color,White,,,154314-1368490,,,900
makaia-balconette-maxi-dress-white,Makaia Balconette Maxi Dress White,Size,US 10,Color,White,,,154314-1368491,,,900
makaia-balconette-maxi-dress-white,Makaia Balconette Maxi Dress White,Size,US 12,Color,White,,,154314-1368492,,,900
makaia-balconette-mini-dress,Makaia Balconette Mini Dress Brown,Size,US 0,Color,Brown,,,147094-1324036,,,900
makaia-balconette-mini-dress,Makaia Balconette Mini Dress Brown,Size,US 2,Color,Brown,,,147094-1324037,,,900
makaia-balconette-mini-dress,Makaia Balconette Mini Dress Brown,Size,US 4,Color,Brown,,,147094-1324038,,,900
makaia-balconette-mini-dress,Makaia Balconette Mini Dress Brown,Size,US 6,Color,Brown,,,147094-1324039,,,900
makaia-balconette-mini-dress,Makaia Balconette Mini Dress Brown,Size,US 8,Color,Brown,,,147094-1324040,,,900
makaia-balconette-mini-dress,Makaia Balconette Mini Dress Brown,Size,US 10,Color,Brown,,,147094-1324041,,,900
makaia-balconette-mini-dress,Makaia Balconette Mini Dress Brown,Size,US 12,Color,Brown,,,147094-1324042,,,900
makaia-balconette-mini-dress-aubergine,Makaia Balconette Mini Dress Aubergine,Size,US 0,Color,Aubergine,,,151031-1347955,,,900
makaia-balconette-mini-dress-aubergine,Makaia Balconette Mini Dress Aubergine,Size,US 2,Color,Aubergine,,,151031-1347956,,,900
makaia-balconette-mini-dress-aubergine,Makaia Balconette Mini Dress Aubergine,Size,US 4,Color,Aubergine,,,151031-1347957,,,900
makaia-balconette-mini-dress-aubergine,Makaia Balconette Mini Dress Aubergine,Size,US 6,Color,Aubergine,,,151031-1347958,,,900
makaia-balconette-mini-dress-aubergine,Makaia Balconette Mini Dress Aubergine,Size,US 8,Color,Aubergine,,,151031-1347959,,,900
makaia-balconette-mini-dress-aubergine,Makaia Balconette Mini Dress Aubergine,Size,US 10,Color,Aubergine,,,151031-1347960,,,900
makaia-balconette-mini-dress-aubergine,Makaia Balconette Mini Dress Aubergine,Size,US 12,Color,Aubergine,,,151031-1347961,,,900
makaia-balconette-mini-dress-sage,Makaia Balconette Mini Dress Sage,Size,US 0,Color,Sage,,,152743-1358516,,,900
makaia-balconette-mini-dress-sage,Makaia Balconette Mini Dress Sage,Size,US 2,Color,Sage,,,152743-1358517,,,900
makaia-balconette-mini-dress-sage,Makaia Balconette Mini Dress Sage,Size,US 4,Color,Sage,,,152743-1358518,,,900
makaia-balconette-mini-dress-sage,Makaia Balconette Mini Dress Sage,Size,US 6,Color,Sage,,,152743-1358519,,,900
makaia-balconette-mini-dress-sage,Makaia Balconette Mini Dress Sage,Size,US 8,Color,Sage,,,152743-1358520,,,900
makaia-balconette-mini-dress-sage,Makaia Balconette Mini Dress Sage,Size,US 10,Color,Sage,,,152743-1358521,,,900
makaia-balconette-mini-dress-sage,Makaia Balconette Mini Dress Sage,Size,US 12,Color,Sage,,,152743-1358522,,,900
makaia-balconette-mini-dress-sorbet-orange,Makaia Balconette Mini Dress Sorbet Orange,Size,US 0,Color,Sorbet Orange,,,152746-1358537,,,900
makaia-balconette-mini-dress-sorbet-orange,Makaia Balconette Mini Dress Sorbet Orange,Size,US 2,Color,Sorbet Orange,,,152746-1358538,,,900
makaia-balconette-mini-dress-sorbet-orange,Makaia Balconette Mini Dress Sorbet Orange,Size,US 4,Color,Sorbet Orange,,,152746-1358539,,,900
makaia-balconette-mini-dress-sorbet-orange,Makaia Balconette Mini Dress Sorbet Orange,Size,US 6,Color,Sorbet Orange,,,152746-1358540,,,900
makaia-balconette-mini-dress-sorbet-orange,Makaia Balconette Mini Dress Sorbet Orange,Size,US 8,Color,Sorbet Orange,,,152746-1358541,,,900
makaia-balconette-mini-dress-sorbet-orange,Makaia Balconette Mini Dress Sorbet Orange,Size,US 10,Color,Sorbet Orange,,,152746-1358542,,,900
makaia-balconette-mini-dress-sorbet-orange,Makaia Balconette Mini Dress Sorbet Orange,Size,US 12,Color,Sorbet Orange,,,152746-1358543,,,900
makaia-balconette-mini-dress-white,Makaia Balconette Mini Dress White,Size,US 0,Color,White,,,153299-1362025,,,900
makaia-balconette-mini-dress-white,Makaia Balconette Mini Dress White,Size,US 2,Color,White,,,153299-1362026,,,900
makaia-balconette-mini-dress-white,Makaia Balconette Mini Dress White,Size,US 4,Color,White,,,153299-1362027,,,900
makaia-balconette-mini-dress-white,Makaia Balconette Mini Dress White,Size,US 6,Color,White,,,153299-1362028,,,900
makaia-balconette-mini-dress-white,Makaia Balconette Mini Dress White,Size,US 8,Color,White,,,153299-1362029,,,900
makaia-balconette-mini-dress-white,Makaia Balconette Mini Dress White,Size,US 10,Color,White,,,153299-1362030,,,900
makaia-balconette-mini-dress-white,Makaia Balconette Mini Dress White,Size,US 12,Color,White,,,153299-1362031,,,900
makalia-lace-trim-mini-dress-ice-blue,Makalia Lace Trim Mini Dress Ice Blue,Size,US 0,Color,Ice blue,,,156299-1384020,,,900
makalia-lace-trim-mini-dress-ice-blue,Makalia Lace Trim Mini Dress Ice Blue,Size,US 2,Color,Ice blue,,,156299-1384021,,,900
makalia-lace-trim-mini-dress-ice-blue,Makalia Lace Trim Mini Dress Ice Blue,Size,US 4,Color,Ice blue,,,156299-1384022,,,900
makalia-lace-trim-mini-dress-ice-blue,Makalia Lace Trim Mini Dress Ice Blue,Size,US 6,Color,Ice blue,,,156299-1384023,,,900
makalia-lace-trim-mini-dress-ice-blue,Makalia Lace Trim Mini Dress Ice Blue,Size,US 8,Color,Ice blue,,,156299-1384024,,,900
makalia-lace-trim-mini-dress-ice-blue,Makalia Lace Trim Mini Dress Ice Blue,Size,US 10,Color,Ice blue,,,156299-1384025,,,900
makalia-lace-trim-mini-dress-ice-blue,Makalia Lace Trim Mini Dress Ice Blue,Size,US 12,Color,Ice blue,,,156299-1384026,,,900
make-a-fortune-hardware-halter-maxi-dress-black,Make A Fortune Hardware Halter Maxi Dress Black,Size,US 0,Color,Black,,,141038-1286967,,,900
make-a-fortune-hardware-halter-maxi-dress-black,Make A Fortune Hardware Halter Maxi Dress Black,Size,US 2,Color,Black,,,141038-1286968,,,900
make-a-fortune-hardware-halter-maxi-dress-black,Make A Fortune Hardware Halter Maxi Dress Black,Size,US 4,Color,Black,,,141038-1286969,,,900
make-a-fortune-hardware-halter-maxi-dress-black,Make A Fortune Hardware Halter Maxi Dress Black,Size,US 6,Color,Black,,,141038-1286970,,,900
make-a-fortune-hardware-halter-maxi-dress-black,Make A Fortune Hardware Halter Maxi Dress Black,Size,US 8,Color,Black,,,141038-1286971,,,900
make-a-fortune-hardware-halter-maxi-dress-black,Make A Fortune Hardware Halter Maxi Dress Black,Size,US 10,Color,Black,,,141038-1286972,,,900
make-a-fortune-hardware-halter-maxi-dress-black,Make A Fortune Hardware Halter Maxi Dress Black,Size,US 12,Color,Black,,,141038-1286973,,,900
make-memories-cowl-neck-maxi-dress-black,Make Memories Cowl Neck Maxi Dress Black,Size,US 0,Color,Black,,,143875-1303506,,,900
make-memories-cowl-neck-maxi-dress-black,Make Memories Cowl Neck Maxi Dress Black,Size,US 2,Color,Black,,,143875-1303507,,,900
make-memories-cowl-neck-maxi-dress-black,Make Memories Cowl Neck Maxi Dress Black,Size,US 4,Color,Black,,,143875-1303508,,,900
make-memories-cowl-neck-maxi-dress-black,Make Memories Cowl Neck Maxi Dress Black,Size,US 6,Color,Black,,,143875-1303509,,,900
make-memories-cowl-neck-maxi-dress-black,Make Memories Cowl Neck Maxi Dress Black,Size,US 8,Color,Black,,,143875-1303510,,,900
make-memories-cowl-neck-maxi-dress-black,Make Memories Cowl Neck Maxi Dress Black,Size,US 10,Color,Black,,,143875-1303511,,,900
make-memories-cowl-neck-maxi-dress-black,Make Memories Cowl Neck Maxi Dress Black,Size,US 12,Color,Black,,,143875-1303512,,,900
makeira-eyelet-halter-mini-dress-burgundy,Makeira Eyelet Halter Mini Dress Burgundy,Size,US 0,Color,Burgundy,,,152183-1355201,,,900
makeira-eyelet-halter-mini-dress-burgundy,Makeira Eyelet Halter Mini Dress Burgundy,Size,US 2,Color,Burgundy,,,152183-1355202,,,900
makeira-eyelet-halter-mini-dress-burgundy,Makeira Eyelet Halter Mini Dress Burgundy,Size,US 4,Color,Burgundy,,,152183-1355203,,,900
makeira-eyelet-halter-mini-dress-burgundy,Makeira Eyelet Halter Mini Dress Burgundy,Size,US 6,Color,Burgundy,,,152183-1355204,,,900
makeira-eyelet-halter-mini-dress-burgundy,Makeira Eyelet Halter Mini Dress Burgundy,Size,US 8,Color,Burgundy,,,152183-1355205,,,900
makeira-eyelet-halter-mini-dress-burgundy,Makeira Eyelet Halter Mini Dress Burgundy,Size,US 10,Color,Burgundy,,,152183-1355206,,,900
makeira-eyelet-halter-mini-dress-burgundy,Makeira Eyelet Halter Mini Dress Burgundy,Size,US 12,Color,Burgundy,,,152183-1355207,,,900
malcalm-long-sleeve-mini-dress-black,Malcalm Long Sleeve Mini Dress Black,Size,US 0,Color,Black,,,132799-1236374,,,900
malcalm-long-sleeve-mini-dress-black,Malcalm Long Sleeve Mini Dress Black,Size,US 2,Color,Black,,,132799-1236375,,,900
malcalm-long-sleeve-mini-dress-black,Malcalm Long Sleeve Mini Dress Black,Size,US 4,Color,Black,,,132799-1236376,,,900
malcalm-long-sleeve-mini-dress-black,Malcalm Long Sleeve Mini Dress Black,Size,US 6,Color,Black,,,132799-1236377,,,900
malcalm-long-sleeve-mini-dress-black,Malcalm Long Sleeve Mini Dress Black,Size,US 8,Color,Black,,,132799-1236378,,,900
malcalm-long-sleeve-mini-dress-black,Malcalm Long Sleeve Mini Dress Black,Size,US 10,Color,Black,,,132799-1236379,,,900
malcalm-long-sleeve-mini-dress-black,Malcalm Long Sleeve Mini Dress Black,Size,US 12,Color,Black,,,132799-1236380,,,900
malcalm-long-sleeve-mini-dress-cream,Malcalm Long Sleeve Mini Dress Cream,Size,US 0,Color,Cream,,,137153-1262393,,,900
malcalm-long-sleeve-mini-dress-cream,Malcalm Long Sleeve Mini Dress Cream,Size,US 2,Color,Cream,,,137153-1262394,,,900
malcalm-long-sleeve-mini-dress-cream,Malcalm Long Sleeve Mini Dress Cream,Size,US 4,Color,Cream,,,137153-1262395,,,900
malcalm-long-sleeve-mini-dress-cream,Malcalm Long Sleeve Mini Dress Cream,Size,US 6,Color,Cream,,,137153-1262396,,,900
malcalm-long-sleeve-mini-dress-cream,Malcalm Long Sleeve Mini Dress Cream,Size,US 8,Color,Cream,,,137153-1262397,,,900
malcalm-long-sleeve-mini-dress-cream,Malcalm Long Sleeve Mini Dress Cream,Size,US 10,Color,Cream,,,137153-1262398,,,900
malcalm-long-sleeve-mini-dress-cream,Malcalm Long Sleeve Mini Dress Cream,Size,US 12,Color,Cream,,,137153-1262399,,,900
malena-strapless-mini-dress-lemon,Malena Strapless Mini Dress Lemon,Size,US 0,Color,Lemon,,,134894-1248764,,,900
malena-strapless-mini-dress-lemon,Malena Strapless Mini Dress Lemon,Size,US 2,Color,Lemon,,,134894-1248765,,,900
malena-strapless-mini-dress-lemon,Malena Strapless Mini Dress Lemon,Size,US 4,Color,Lemon,,,134894-1248766,,,900
malena-strapless-mini-dress-lemon,Malena Strapless Mini Dress Lemon,Size,US 6,Color,Lemon,,,134894-1248767,,,900
malena-strapless-mini-dress-lemon,Malena Strapless Mini Dress Lemon,Size,US 8,Color,Lemon,,,134894-1248768,,,900
malena-strapless-mini-dress-lemon,Malena Strapless Mini Dress Lemon,Size,US 10,Color,Lemon,,,134894-1248769,,,900
malena-strapless-mini-dress-lemon,Malena Strapless Mini Dress Lemon,Size,US 12,Color,Lemon,,,134894-1248770,,,900
malinda-babydoll-mini-dress-white,Malinda Babydoll Mini Dress White,Size,US 0,Color,White,,,151001-1347745,,,900
malinda-babydoll-mini-dress-white,Malinda Babydoll Mini Dress White,Size,US 2,Color,White,,,151001-1347746,,,900
malinda-babydoll-mini-dress-white,Malinda Babydoll Mini Dress White,Size,US 4,Color,White,,,151001-1347747,,,900
malinda-babydoll-mini-dress-white,Malinda Babydoll Mini Dress White,Size,US 6,Color,White,,,151001-1347748,,,900
malinda-babydoll-mini-dress-white,Malinda Babydoll Mini Dress White,Size,US 8,Color,White,,,151001-1347749,,,900
malinda-babydoll-mini-dress-white,Malinda Babydoll Mini Dress White,Size,US 10,Color,White,,,151001-1347750,,,900
malinda-babydoll-mini-dress-white,Malinda Babydoll Mini Dress White,Size,US 12,Color,White,,,151001-1347751,,,900
mallissa-long-sleeve-ruffled-mini-dress-brown,Mallissa Long Sleeve Ruffled Mini Dress Brown,Size,US 0,Color,Brown,,,152108-1354722,,,900
mallissa-long-sleeve-ruffled-mini-dress-brown,Mallissa Long Sleeve Ruffled Mini Dress Brown,Size,US 2,Color,Brown,,,152108-1354723,,,900
mallissa-long-sleeve-ruffled-mini-dress-brown,Mallissa Long Sleeve Ruffled Mini Dress Brown,Size,US 4,Color,Brown,,,152108-1354724,,,900
mallissa-long-sleeve-ruffled-mini-dress-brown,Mallissa Long Sleeve Ruffled Mini Dress Brown,Size,US 6,Color,Brown,,,152108-1354725,,,900
