Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Gift Card,SEO Title,SEO Description,Status
about-a-girl-maxi-dress-red,,,,,,,,Size,US 4,Color,Red,,,137680-1265407,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
about-a-girl-maxi-dress-red,,,,,,,,Size,US 6,Color,Red,,,137680-1265408,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
about-a-girl-maxi-dress-red,,,,,,,,Size,US 8,Color,Red,,,137680-1265409,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
about-a-girl-maxi-dress-red,,,,,,,,Size,US 10,Color,Red,,,137680-1265410,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
about-a-girl-maxi-dress-red,,,,,,,,Size,US 12,Color,Red,,,137680-1265411,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
abria-halter-textured-mini-dress-white,Abria Halter Textured Mini Dress White,"<p>The Abria is our take on the mini dress with a halter neckline — quietly striking in white, and comfortable enough to wear all evening.</p><p>The fabric has a generous stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>Halter mini dress with high-neckline in textured material</li><li>Low v-back, tie straps at back, adjustable tie halter, gathered neckline</li><li>Good stretch, Fully lined</li><li>Main: 95% polyester 5% elastane, Lining: 97% polyester 3% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Dresses, Halter Dresses, Mini Dresses, New Dresses, Sale Dresses, White Dresses",TRUE,Size,US 0,Color,White,,,152188-1355236,0,shopify,999,deny,manual,75.00,,TRUE,TRUE,FALSE,Abria Halter Textured Mini Dress White,Abria — White halter mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
abria-halter-textured-mini-dress-white,,,,,,,,Size,US 2,Color,White,,,152188-1355237,0,shopify,999,deny,manual,75.00,,TRUE,TRUE,,,,
abria-halter-textured-mini-dress-white,,,,,,,,Size,US 4,Color,White,,,152188-1355238,0,shopify,999,deny,manual,75.00,,TRUE,TRUE,,,,
abria-halter-textured-mini-dress-white,,,,,,,,Size,US 6,Color,White,,,152188-1355239,0,shopify,999,deny,manual,75.00,,TRUE,TRUE,,,,
abria-halter-textured-mini-dress-white,,,,,,,,Size,US 8,Color,White,,,152188-1355240,0,shopify,999,deny,manual,75.00,,TRUE,TRUE,,,,
abria-halter-textured-mini-dress-white,,,,,,,,Size,US 10,Color,White,,,152188-1355241,0,shopify,999,deny,manual,75.00,,TRUE,TRUE,,,,
abria-halter-textured-mini-dress-white,,,,,,,,Size,US 12,Color,White,,,152188-1355242,0,shopify,999,deny,manual,75.00,,TRUE,TRUE,,,,
absynth-long-sleeve-mini-dress-blue,Absynth Long Sleeve Mini Dress Blue,"<p>The Absynth is our take on the mini dress — quietly striking in blue, and comfortable enough to wear all evening.</p><p>It&#x27;s finished with cut-out detail and a knot detail. The fabric has a generous stretch and the bodice is lined.</p><p>Made with birthdays and nights out in mind.</p><p><strong>Details</strong></p><ul><li>Long sleeve Mini dress</li><li>Glitter material, cut-out at front with twisted knot detail, long sleeves, drop shoulders</li><li>Good stretch, Part-lined</li><li>50% nylon 45% polyester 5% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Blue Dresses, Dresses, Going Out Dresses, Long Sleeve Dresses, New Dresses",TRUE,Size,US 0,Color,Blue,,,140789-1285379,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,FALSE,Absynth Long Sleeve Mini Dress Blue,Absynth — Blue mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
absynth-long-sleeve-mini-dress-blue,,,,,,,,Size,US 2,Color,Blue,,,140789-1285380,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
absynth-long-sleeve-mini-dress-blue,,,,,,,,Size,US 4,Color,Blue,,,140789-1285381,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
absynth-long-sleeve-mini-dress-blue,,,,,,,,Size,US 6,Color,Blue,,,140789-1285382,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
absynth-long-sleeve-mini-dress-blue,,,,,,,,Size,US 8,Color,Blue,,,140789-1285383,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
absynth-long-sleeve-mini-dress-blue,,,,,,,,Size,US 10,Color,Blue,,,140789-1285384,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
absynth-long-sleeve-mini-dress-blue,,,,,,,,Size,US 12,Color,Blue,,,140789-1285385,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
absynth-long-sleeve-mini-dress-blue,,,,,,,,Size,US 14,Color,Blue,,,140789-1285386,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
absynth-long-sleeve-mini-dress-blue,,,,,,,,Size,US 16,Color,Blue,,,140789-1285387,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
absynth-long-sleeve-mini-dress-blue,,,,,,,,Size,US 18,Color,Blue,,,140789-1285388,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
absynth-long-sleeve-mini-dress-blue,,,,,,,,Size,US 20,Color,Blue,,,140789-1285389,0,shopify,999,deny,manual,75.95,,TRUE,TRUE,,,,
ace-of-hearts-backless-maxi-dress-black,Ace Of Hearts Backless Maxi Dress Black,"<p>A maxi dress, the Ace Of Hearts Backless is built in black around an easy shape that flatters without pulling focus.</p><p>It&#x27;s finished with an open back. The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>Backless Maxi dress</li><li>Boat neckline, invisible zipper on side, double adjustable straps at back</li><li>No stretch, Fully lined</li><li>Main: 100% LENZING™ ECOVERO™, Lining: 100% cotton</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Black Dresses, Dresses, Maxi Dresses, New Dresses",TRUE,Size,US 0,Color,Black,,,141252-1288431,0,shopify,999,deny,manual,70.99,,TRUE,TRUE,FALSE,Ace Of Hearts Backless Maxi Dress Black,Ace Of Hearts Backless — Black maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
ace-of-hearts-backless-maxi-dress-black,,,,,,,,Size,US 2,Color,Black,,,141252-1288432,0,shopify,999,deny,manual,70.99,,TRUE,TRUE,,,,
ace-of-hearts-backless-maxi-dress-black,,,,,,,,Size,US 4,Color,Black,,,141252-1288433,0,shopify,999,deny,manual,70.99,,TRUE,TRUE,,,,
ace-of-hearts-backless-maxi-dress-black,,,,,,,,Size,US 6,Color,Black,,,141252-1288434,0,shopify,999,deny,manual,70.99,,TRUE,TRUE,,,,
ace-of-hearts-backless-maxi-dress-black,,,,,,,,Size,US 8,Color,Black,,,141252-1288435,0,shopify,999,deny,manual,70.99,,TRUE,TRUE,,,,
ace-of-hearts-backless-maxi-dress-black,,,,,,,,Size,US 10,Color,Black,,,141252-1288436,0,shopify,999,deny,manual,70.99,,TRUE,TRUE,,,,
ace-of-hearts-backless-maxi-dress-black,,,,,,,,Size,US 12,Color,Black,,,141252-1288437,0,shopify,999,deny,manual,70.99,,TRUE,TRUE,,,,
ace-of-hearts-backless-maxi-dress-black-petite,Ace Of Hearts Backless Maxi Dress Black Petite,"<p>The Ace Of Hearts Backless is our take on the maxi dress — quietly striking in black, and comfortable enough to wear all evening.</p><p>Details include an open back. The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p>Cut to our Petite fit, shortened through the body and skirt.</p><p><strong>Details</strong></p><ul><li>Backless Maxi dress</li><li>Boat neckline, invisible zip fastening at side, open back with adjustable shoulder straps</li><li>No stretch, Fully lined</li><li>Main: 100% LENZING™ ECOVERO™, Lining: 100% cotton</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Birthday Dresses, Black Dresses, Dresses, Formal & Fancy Dresses, Going Out Dresses, Maxi Dresses, New Dresses",TRUE,Size,US 0,Color,Black,,,145763-1315551,0,shopify,999,deny,manual,67.00,,TRUE,TRUE,FALSE,Ace Of Hearts Backless Maxi Dress Black Petite,Ace Of Hearts Backless — Black maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
ace-of-hearts-backless-maxi-dress-black-petite,,,,,,,,Size,US 2,Color,Black,,,145763-1315552,0,shopify,999,deny,manual,67.00,,TRUE,TRUE,,,,
ace-of-hearts-backless-maxi-dress-black-petite,,,,,,,,Size,US 4,Color,Black,,,145763-1315553,0,shopify,999,deny,manual,67.00,,TRUE,TRUE,,,,
ace-of-hearts-backless-maxi-dress-black-petite,,,,,,,,Size,US 6,Color,Black,,,145763-1315554,0,shopify,999,deny,manual,67.00,,TRUE,TRUE,,,,
ace-of-hearts-backless-maxi-dress-black-petite,,,,,,,,Size,US 8,Color,Black,,,145763-1315555,0,shopify,999,deny,manual,67.00,,TRUE,TRUE,,,,
ace-of-hearts-backless-maxi-dress-black-petite,,,,,,,,Size,US 10,Color,Black,,,145763-1315556,0,shopify,999,deny,manual,67.00,,TRUE,TRUE,,,,
ace-of-hearts-backless-maxi-dress-black-petite,,,,,,,,Size,US 12,Color,Black,,,145763-1315557,0,shopify,999,deny,manual,67.00,,TRUE,TRUE,,,,
acer-mini-dress-yellow-multi,Acer Mini Dress Yellow Multi,"<p>Meet the Acer: a floral mini dress with a halter neckline, finished in yellow with the kind of detail that reads considered rather than fussy.</p><p>The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>Mini dress</li><li>Slim fitting</li><li>Floral print</li><li>Halter neck tie fastening</li><li>Wired cups</li><li>Ruched bust</li><li>Invisible zip fastening at back</li><li>No stretch, Fully lined</li><li>Main: 97% polyester 3% elastane Lining: 100% cotton</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Dresses, Floral Dresses, Halter Dresses, New Dresses, Yellow Dresses",TRUE,Size,US 0,Color,Yellow,,,122852-1177996,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,FALSE,Acer Mini Dress Yellow Multi,Acer — Yellow halter mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
acer-mini-dress-yellow-multi,,,,,,,,Size,US 2,Color,Yellow,,,122852-1177997,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
acer-mini-dress-yellow-multi,,,,,,,,Size,US 4,Color,Yellow,,,122852-1177998,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
acer-mini-dress-yellow-multi,,,,,,,,Size,US 6,Color,Yellow,,,122852-1177999,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
acer-mini-dress-yellow-multi,,,,,,,,Size,US 8,Color,Yellow,,,122852-1178000,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
acer-mini-dress-yellow-multi,,,,,,,,Size,US 10,Color,Yellow,,,122852-1178001,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
acer-mini-dress-yellow-multi,,,,,,,,Size,US 12,Color,Yellow,,,122852-1178002,0,shopify,999,deny,manual,67.95,,TRUE,TRUE,,,,
ackerley-mini-dress-black,Ackerley Mini Dress Black,"<p>A mini dress, the Ackerley is built in black around an easy shape that flatters without pulling focus.</p><p>The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p>One for birthdays and nights out.</p><p><strong>Details</strong></p><ul><li>Mini dress</li><li>Silky material, straight neckline, fixed straps, invisible zip fastening</li><li>No stretch, Fully lined</li><li>95% polyester 5% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Black Dresses, Dresses, Going Out Dresses, New Dresses, Satin Dresses",TRUE,Size,US 0,Color,Black,,,134262-1245022,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,FALSE,Ackerley Mini Dress Black,Ackerley — Black mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
ackerley-mini-dress-black,,,,,,,,Size,US 2,Color,Black,,,134262-1245023,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,,,,
ackerley-mini-dress-black,,,,,,,,Size,US 4,Color,Black,,,134262-1245024,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,,,,
ackerley-mini-dress-black,,,,,,,,Size,US 6,Color,Black,,,134262-1245025,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,,,,
ackerley-mini-dress-black,,,,,,,,Size,US 8,Color,Black,,,134262-1245026,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,,,,
ackerley-mini-dress-black,,,,,,,,Size,US 10,Color,Black,,,134262-1245027,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,,,,
ackerley-mini-dress-black,,,,,,,,Size,US 12,Color,Black,,,134262-1245028,0,shopify,999,deny,manual,73.99,,TRUE,TRUE,,,,
ackerley-mini-dress-red,Ackerley Mini Dress Red,"<p>The Ackerley is our take on the lace mini dress — quietly striking in red, and comfortable enough to wear all evening.</p><p>The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>Mini dress</li><li>Silk-like material, straight neckline, fixed straps, lace detailing at front, invisible zip fastening at side, tie closure at back, deep round design at back</li><li>No stretch, Fully lined</li><li>95% polyester 5% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Dresses, Formal & Fancy Dresses, Going Out Dresses, New Dresses, Red Dresses, Satin Dresses",TRUE,Size,US 0,Color,Red,,,138169-1268499,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,FALSE,Ackerley Mini Dress Red,Ackerley — Red lace mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
ackerley-mini-dress-red,,,,,,,,Size,US 2,Color,Red,,,138169-1268500,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
ackerley-mini-dress-red,,,,,,,,Size,US 4,Color,Red,,,138169-1268501,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
ackerley-mini-dress-red,,,,,,,,Size,US 6,Color,Red,,,138169-1268502,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
ackerley-mini-dress-red,,,,,,,,Size,US 8,Color,Red,,,138169-1268503,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
ackerley-mini-dress-red,,,,,,,,Size,US 10,Color,Red,,,138169-1268504,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
ackerley-mini-dress-red,,,,,,,,Size,US 12,Color,Red,,,138169-1268505,0,shopify,999,deny,manual,67.99,,TRUE,TRUE,,,,
acosta-off-the-shoulder-mini-dress-black,Acosta Long Sleeve Off Shoulder Mini Dress Black,"<p>The Acosta is our take on the mesh mini dress with an off-the-shoulder neckline — quietly striking in black, and comfortable enough to wear all evening.</p><p>Details include cut-out detail. The fabric has a generous stretch and the bodice is lined.</p><p>Tailor-made for birthdays and easy everyday wear. Cut from fabric woven with reclaimed fibres.</p><p><strong>Details</strong></p><ul><li>Off-the-shoulder Mini dress</li><li>Slim fitting, long sheer mesh sleeves, cut out at back, halter style tie fastening</li><li>Good stretch, Part-lined</li><li>90% reclaimed polyester 10% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Hand wash only.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Black Dresses, Casual Dresses, Dresses, Going Out Dresses, Long Sleeve Dresses, Mini Dresses, New Dresses",TRUE,Size,US 0,Color,Black,,,132672-1235563,0,shopify,999,deny,manual,103.99,,TRUE,TRUE,FALSE,Acosta Long Sleeve Off Shoulder Mini Dress Black,Acosta — Black mesh mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
acosta-off-the-shoulder-mini-dress-black,,,,,,,,Size,US 2,Color,Black,,,132672-1235564,0,shopify,999,deny,manual,103.99,,TRUE,TRUE,,,,
acosta-off-the-shoulder-mini-dress-black,,,,,,,,Size,US 4,Color,Black,,,132672-1235565,0,shopify,999,deny,manual,103.99,,TRUE,TRUE,,,,
acosta-off-the-shoulder-mini-dress-black,,,,,,,,Size,US 6,Color,Black,,,132672-1235566,0,shopify,999,deny,manual,103.99,,TRUE,TRUE,,,,
acosta-off-the-shoulder-mini-dress-black,,,,,,,,Size,US 8,Color,Black,,,132672-1235567,0,shopify,999,deny,manual,103.99,,TRUE,TRUE,,,,
acosta-off-the-shoulder-mini-dress-black,,,,,,,,Size,US 10,Color,Black,,,132672-1235568,0,shopify,999,deny,manual,103.99,,TRUE,TRUE,,,,
acosta-off-the-shoulder-mini-dress-black,,,,,,,,Size,US 12,Color,Black,,,132672-1235569,0,shopify,999,deny,manual,103.99,,TRUE,TRUE,,,,
adalie-hardware-plunge-maxi-dress-black,Adalie Hardware Plunge Maxi Dress Black,"<p>Cut as a maxi dress with a plunging neckline, the Adalie Hardware Plunge balances a defined bodice in black with a skirt that moves.</p><p>The fabric has a generous stretch and it&#x27;s fully lined.</p><p>Part of our ongoing move toward reclaimed and recycled fabrics.</p><p><strong>Details</strong></p><ul><li>Hardware plunge maxi dress</li><li>Flower detail, ruched, sleeveless</li><li>Good stretch, Fully lined</li><li>Main: 90% reclaimed polyester 10% elastane, Lining: 97% polyester 3% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Black Dresses, Dresses, Maxi Dresses, New Dresses",TRUE,Size,US 0,Color,Black,,,148668-1333704,0,shopify,999,deny,manual,74.00,,TRUE,TRUE,FALSE,Adalie Hardware Plunge Maxi Dress Black,Adalie Hardware Plunge — Black plunging maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
adalie-hardware-plunge-maxi-dress-black,,,,,,,,Size,US 2,Color,Black,,,148668-1333705,0,shopify,999,deny,manual,74.00,,TRUE,TRUE,,,,
adalie-hardware-plunge-maxi-dress-black,,,,,,,,Size,US 4,Color,Black,,,148668-1333706,0,shopify,999,deny,manual,74.00,,TRUE,TRUE,,,,
adalie-hardware-plunge-maxi-dress-black,,,,,,,,Size,US 6,Color,Black,,,148668-1333707,0,shopify,999,deny,manual,74.00,,TRUE,TRUE,,,,
adalie-hardware-plunge-maxi-dress-black,,,,,,,,Size,US 8,Color,Black,,,148668-1333708,0,shopify,999,deny,manual,74.00,,TRUE,TRUE,,,,
adalie-hardware-plunge-maxi-dress-black,,,,,,,,Size,US 10,Color,Black,,,148668-1333709,0,shopify,999,deny,manual,74.00,,TRUE,TRUE,,,,
adalie-hardware-plunge-maxi-dress-black,,,,,,,,Size,US 12,Color,Black,,,148668-1333710,0,shopify,999,deny,manual,74.00,,TRUE,TRUE,,,,
adalinda-keyhole-cap-sleeve-mini-dress-black,Adalinda Keyhole Cap Sleeve Mini Dress Black,"<p>A mini dress with a keyhole front, the Adalinda is built in black around an easy shape that flatters without pulling focus.</p><p>Expect a A-line shape, with button detail. The fabric has a generous stretch and it&#x27;s left unlined.</p><p>Part of our ongoing move toward reclaimed and recycled fabrics.</p><p><strong>Details</strong></p><ul><li>Keyhole mini dress with cap sleeves</li><li>Button closure, a-line hem</li><li>Good stretch, Unlined</li><li>92% reclaimed cotton 8% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Back In Stock Dresses, Black Dresses, Dresses, Mini Dresses, New Dresses",TRUE,Size,US 0,Color,Black,,,154972-1373269,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,FALSE,Adalinda Keyhole Cap Sleeve Mini Dress Black,Adalinda — Black keyhole mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
